res_a_p5,res_a_p95,realra_p95,realra_p5,realrb_mean,realra_mean,realrb_std,realrb_cont,realra_cont
1110.0,1222.0,13233.448539912002,11997.859800522378,12548.250837927384,12610.933760281001,375.6486578923052,12549.677148459035,12612.895378902414
447.0,519.0,18205.379366597877,15622.199626010384,16817.654426193425,16904.794358627623,782.5421512779094,16823.860334056808,16908.01155661087
1431.0,1558.0,9374.025733777366,8595.351188033952,8932.056591182478,8984.13540211438,234.45084872119875,8933.816348167531,8985.351490496048
1190.0,1306.0,10188.770880353914,9267.396969152827,9676.895852747268,9726.617618665256,279.1251883856274,9677.912064554332,9726.377757744971
835.0,932.0,12443.431288613956,11118.035231420718,11731.452845726828,11775.17802301963,401.8229050763362,11733.801798199473,11777.778593832452
1040.0,1150.0,10623.442611325225,9599.483958918325,10060.192723257309,10109.424166243713,309.11403413532884,10060.749597033724,10110.267387665735
1777.0,1918.0,9092.788530232021,8415.421352915067,8709.346228211714,8752.080938218396,205.82475480648026,8709.411659307198,8752.148235677063
364.0,430.0,19162.215738647817,16185.224552006286,17591.85503809336,17656.97574085042,902.0021427881499,17595.29246662438,17661.480905849818
2773.0,2950.0,6257.162767623883,5877.582446326829,6035.236317752736,6066.5575284985325,114.69557001532544,6035.839642498251,6067.681834522679
1462.0,1591.0,8082.664356020899,7419.395155653339,7713.3968687308325,7749.744202012128,200.05103091360522,7713.947544164455,7751.704974921601
828.0,926.0,11953.362648839084,10667.413135219047,11254.257510810003,11307.192299450893,388.0481445094833,11253.485174289885,11306.646250831154
1098.0,1210.0,9906.707981430665,8977.104633748153,9394.234664700834,9439.150523295784,281.1717899336045,9396.57074767439,9440.00507074653
432.0,503.0,17482.34583629164,14974.739132764173,16140.337135099633,16215.648823355148,760.5085570339409,16140.691005807857,16213.667983356918
501.0,577.0,17374.80958650558,15044.823848160879,16127.962419173698,16203.07599586533,709.0067118083352,16127.673244585556,16206.723451923983
481.0,556.0,18858.857624601733,16275.61035812245,17463.21370836042,17554.294002279996,778.6752782491142,17464.134614684677,17552.390401734574
477.0,551.0,19583.14097803619,16896.50104218223,18136.99667552359,18232.559584871025,814.848198972832,18136.05679169922,18229.80205849505
53.0,80.0,40385.5910470524,26616.624927778652,33168.494892760886,33347.02432660345,4144.77143190746,33180.8471850747,33331.015431395084
1430.0,1557.0,7913.213236292246,7259.049019745811,7542.039844254601,7585.405765848463,198.07232716677558,7542.301726188943,7585.341673262996
794.0,890.0,14889.68385620475,13266.335614547339,14004.35483680467,14073.188693117612,492.64324384646727,14005.304733775018,14075.995607979852
835.0,933.0,15182.894723568288,13571.17684129565,14294.381167685198,14372.068712569058,487.8239744736521,14296.509821531656,14371.949261877933
1012.0,1120.0,12738.858947309887,11498.299529997854,12056.153383524943,12111.625772247377,375.914640109445,12057.263242484443,12115.37025135718
1287.0,1408.0,11514.0760052252,10508.003676903809,10959.164077531328,11011.054149793903,303.69297527144585,10960.699501050638,11010.948519934946
822.0,920.0,15499.803651733815,13837.329586359718,14593.790565265208,14662.252409987223,502.45993564857775,14595.86084350812,14662.806870376935
1141.0,1254.0,12671.057138011049,11505.182402502049,12032.390265373802,12085.284505298676,353.0295139976405,12033.629808589309,12085.821581371783
91.0,125.0,41619.51493802257,30102.284466722205,35605.774916638984,35764.20258566467,3488.599181275209,35604.781567014164,35758.37568525607
563.0,644.0,14426.518088242447,12586.079395145247,13432.515139820005,13496.778514275698,554.0667660730352,13435.43321938415,13497.062253396674
1555.0,1688.0,10489.779276667361,9652.950698596222,10025.275990935064,10071.483906541094,252.73709301468418,10025.242261290396,10072.492162870956
681.0,770.0,11986.128255341151,10586.961982228779,11223.24270770948,11279.14372466433,423.549295633639,11225.55046302916,11278.49626668838
962.0,1067.0,13387.587388192575,12048.820612133584,12655.103635338233,12714.928045380735,403.3503342842581,12656.087934424726,12718.262078527869
1174.0,1290.0,10923.476749505198,9929.730989563403,10376.199442275645,10422.19833290662,300.33392294308413,10377.974006329654,10422.287911079531
443.0,515.0,18052.41056021101,15484.645686165788,16686.246425872632,16760.05404220824,776.4999593347901,16687.428439158342,16762.14639852074
417.0,487.0,15275.612343904273,13070.58919005798,14099.593829535652,14164.580119072814,671.4108231159403,14102.09858264664,14164.592072074522
482.0,556.0,16204.618357647107,13996.3534109013,15020.305340969398,15092.590018868732,669.299430871303,15022.327730363811,15093.495438373826
893.0,995.0,10169.689386790982,9119.898964911685,9595.924311899185,9641.008833479329,317.2458130233997,9597.752586785738,9640.956812775174
1663.0,1800.0,8634.042012324318,7965.761489531228,8258.434121835757,8297.873334520895,200.880329345049,8259.29177067237,8299.086138769335
610.0,694.0,15895.354077520578,13945.358536852944,14838.216831375088,14912.764337094497,589.2847783707996,14839.498470545643,14912.491339346672
818.0,916.0,11653.123740459063,10391.960802818665,10968.51396752726,11017.522177628818,380.4902682098463,10969.082523113413,11019.462076832568
530.0,608.0,15112.211054681216,13135.918990594248,14055.592700139861,14116.005206066668,597.858239153624,14054.932497774715,14113.589877785902
1644.0,1779.0,7812.30930287841,7208.046847997338,7475.776413335716,7509.787509257211,182.80102823493192,7476.315378774671,7510.0162154416985
487.0,563.0,21344.319255799015,18442.596958561866,19781.45044341232,19883.156468222594,878.6761332290695,19786.551589404542,19888.093713203456
864.0,963.0,13537.239217936483,12121.907180215661,12770.379367911339,12825.036559907876,428.8555475002604,12772.250292185836,12829.23168635749
1319.0,1441.0,13356.12169878433,12204.802651326174,12710.859985898676,12777.373553045463,348.60394346954746,12711.915046453702,12779.240511297523
1518.9499999999998,1649.0,11551.06833004239,10622.084518900458,11031.890634170615,11084.755392376795,281.3705591530352,11031.130584657063,11085.35218058914
664.0,752.0,16191.893575626067,14277.293448400498,15158.802548372818,15232.888695614023,578.9675547909328,15157.128108570643,15236.665156261719
912.0,1014.0,14243.267587257778,12787.773145545387,13444.543208788395,13512.075226313982,439.9361251085747,13446.885141466119,13514.89445290849
591.0,673.0,18445.700522093866,16135.558750757318,17191.179890439016,17282.752880776738,694.6241679483915,17195.094160754037,17282.376561811092
519.0,597.0,20111.77935844153,17455.690173905772,18673.523140139347,18773.027939493975,801.7752156908512,18676.66058111397,18775.600197554373
452.0,525.0,17004.165350399246,14613.661915631677,15721.91001909676,15794.049168149877,723.8538673473283,15721.430534776791,15794.751093593417
449.0,522.0,20514.324902093787,17609.66937038957,18943.94549466679,19051.556153024216,874.3897651021515,18948.216532622297,19054.526246055313
528.0,606.0,19292.08044030344,16763.275108381644,17925.590204189877,18021.27676908217,764.595478442158,17928.6912477806,18024.36896382924
613.0,698.0,15290.618408795672,13404.88882042743,14280.107388956541,14340.205341842053,568.0713759485412,14280.39500757911,14345.404846791238
941.0,1044.0,13057.012884008882,11747.123042055517,12339.615879114528,12398.713203872552,398.0073165459994,12339.726626306498,12402.362147277749
534.0,613.0,17527.777698989532,15231.292459631635,16285.858728063706,16365.80569601947,693.6589581683085,16287.369305433303,16362.402291425524
1122.0,1235.0,11614.371641344,10540.14702323628,11025.853301554629,11075.320087939263,325.2765819560361,11026.236726118848,11075.132950687845
765.0,859.0,15132.05883803788,13454.782084937075,14217.068688529322,14287.71023571415,508.7005729977739,14221.083179523866,14287.053455911113
889.0,990.0,13369.892857431203,11982.59197650174,12612.841515853968,12672.968535996342,417.45232858577305,12613.205809444255,12673.369138656355
557.0,637.0,17485.674510245804,15252.182860543875,16291.282066029022,16365.19448774921,676.8321870445171,16292.787414680462,16367.710888074886
680.0,769.0,15853.692168362151,13990.759831496574,14847.617618143653,14913.404712218578,559.1376942335929,14850.739355885538,14917.48960443198
1003.0,1109.0,14441.119518797177,13029.709868943508,13666.706499800677,13730.208297699777,427.31921957983866,13665.477584749131,13731.952269390815
905.0,1007.0,13239.159769784039,11875.790663033882,12499.491073273726,12555.600810382679,412.61687314975563,12501.21516392905,12557.176331120301
1434.0,1562.0,12538.643850987437,11498.724633851727,11953.674584205268,12015.437332651061,315.3099295914955,11954.98986738998,12018.56957216576
625.0,710.0,14507.32001328363,12744.46558207031,13551.847231224021,13618.666826321843,535.5068055874408,13552.9443598208,13618.316917880624
1011.0,1118.0,15626.912599972795,14101.735510748458,14778.003678215498,14857.982034091592,460.69651404091655,14779.39315440899,14859.541122920296
1156.0,1271.0,13203.079712888237,11990.871265978976,12531.373560086435,12595.946444787314,366.79455929868726,12535.323999307897,12598.17640726393
871.0,971.0,14790.77962301166,13241.103873558104,13932.69247837412,14012.07845834174,469.6155107265697,13935.363039600783,14013.344747366933
1787.0,1929.0,8120.125687453789,7514.110353454926,7776.047103913737,7814.982074891536,183.09601968166805,7776.059982451641,7815.164508045586
705.0,796.0,17225.998886090456,15240.221510394349,16118.926128650146,16223.089429569492,599.3160205081126,16122.046075692011,16226.078424018197
534.0,613.0,15236.598237862614,13240.20121423189,14159.673801460392,14230.981690177548,600.2374046069049,14161.724537011898,14230.349630208033
950.0,1054.0,13616.633140667142,12255.270487217422,12857.942494713707,12931.91956340718,412.90005293981915,12859.960341024504,12929.716540493204
568.0,649.0,16051.50650180327,14016.356638503865,14963.406348005268,15029.757252574083,614.7819351043128,14964.145022497236,15032.539647062784
1236.0,1354.0,10811.541949043605,9848.199375319033,10275.317331747707,10326.485079400005,289.90747590159185,10277.213914311797,10325.92799063103
407.0,476.0,20152.491255222634,17190.219521332983,18591.290737909112,18662.34302943262,905.0183023747225,18583.80462390286,18670.098099829524
1581.0,1714.0,9766.430738539417,8997.99240930815,9330.380963021433,9380.611307162655,233.37471695336617,9331.377682265194,9382.507965903365
1089.0,1201.0,11409.954373885505,10334.336394024704,10818.55695314269,10870.764539983618,323.85778054835953,10819.332792548592,10871.902390419418
1024.0,1131.0,14036.842305398179,12682.763053542383,13296.868970345686,13358.511720881948,411.8436188030854,13298.461473036408,13358.768105642292
799.0,895.0,13458.096789199866,11998.044474608945,12663.352515608067,12724.209646257694,443.03511767764263,12666.348183825683,12726.192460926022
516.0,594.0,18443.16802100987,16002.041760307042,17127.24713668931,17210.357658662106,740.5657180181537,17127.65510132626,17210.577800551244
680.0,768.0,13345.466832540187,11783.24914553616,12505.269141354142,12561.19853240897,474.4385172930493,12507.100570936575,12561.465051725916
1038.0,1146.0,14509.369311118784,13109.658439275241,13733.454452537228,13806.645259985004,422.36396922042195,13732.826989842675,13806.765806525302
984.0,1090.0,15517.685460658295,13982.835462725092,14665.08170529172,14745.344863252232,464.54216557005674,14665.266708136242,14744.071527274436
1013.0,1121.0,15080.10819752344,13607.40555822316,14262.296889360417,14337.33486219368,445.8315019917285,14260.824912176393,14336.68459899347
904.0,1007.0,16006.820787464818,14356.466490546863,15092.028542524853,15173.491052446427,497.54906205634546,15095.617502680667,15173.787837809386
1107.0,1219.0,13944.646114994579,12636.594544314217,13218.51804723772,13288.545899906216,394.8612534314759,13218.756052828732,13291.188131563631
897.0,998.0,16039.405522304603,14387.96014430126,15133.151799965586,15207.615933489364,501.4941694600401,15133.618964237663,15212.163853829348
714.0,805.0,12061.953514610024,10684.014519476475,11318.57481243984,11369.640202859158,416.73677653113083,11317.954747898953,11370.068180290695
802.0,898.0,16465.669726669046,14688.292046582914,15496.69398209708,15570.722705598784,539.8490700738254,15499.987294603014,15570.987267732653
1344.0,1466.0,12157.876172613873,11125.954257589274,11581.447872916673,11639.962737067432,314.75255372485304,11582.340998980353,11640.610962132589
793.0,889.0,12817.477755725991,11418.803597967863,12058.85883767644,12114.747002443537,421.471779623646,12060.9070451946,12117.982160740696
819.0,916.0,16286.563396176864,14534.226083324364,15322.221177020492,15404.157470557282,529.5140067029789,15323.617674279842,15405.827141147074
1324.0,1448.0,11850.184996860287,10823.702971788256,11274.593905930878,11335.303754083428,307.9250458062982,11275.353589166549,11335.513191223115
969.0,1074.0,11909.468216793994,10726.466996190331,11266.976441324281,11315.342439859467,357.49643119692087,11266.224047179569,11315.134857650262
1093.0,1205.0,13221.754522566534,11974.54866965415,12528.094155269368,12598.42245064088,375.0188820625865,12528.675535508737,12600.357694504408
668.0,755.0,18102.673449215952,15963.828156449941,16924.36568690818,17021.76921070629,648.1429783980604,16925.438340082834,17023.29888647105
1609.0,1743.0,11230.715087592213,10347.844304289838,10732.488792667444,10787.390054125219,266.8554868536558,10732.391916404064,10787.938891787606
1149.0,1264.0,10328.684002022645,9375.29758239858,9807.449975583895,9850.516771954964,288.715776280251,9807.327334276579,9849.81352549285
1348.0,1472.0,12169.041562475042,11129.831093312383,11580.256377192498,11646.83489079208,314.0659405218042,11579.931012768326,11648.367721383605
957.0,1062.0,11109.912133340094,9995.485534506679,10502.070409461825,10553.303953864448,335.3191203746526,10504.259680824782,10553.903288902173
1568.0,1701.0,10968.672572854062,10093.401123411952,10468.944329550379,10527.596022602256,263.06002007003406,10468.997964912232,10528.588811366773
924.0,1027.0,12297.866674734634,11042.966162717534,11610.096682004694,11667.788671068163,377.8143838114336,11611.19924649181,11666.223409827951
1629.0,1764.0,11081.656503439406,10213.80564587243,10582.915204162977,10645.65051176171,263.12832070263596,10583.278525503014,10645.741475490708
677.0,765.0,13968.02155286861,12326.444438011193,13083.237179925627,13143.382782083436,495.56126788659776,13083.365301332653,13144.388189967103
918.0,1020.0,13986.337484873524,12561.854041813904,13205.181314724106,13269.97928601508,431.9882029401744,13205.374284840555,13271.026577984232
581.0,663.0,13380.323920309726,11703.282654240396,12483.990545778002,12538.36316288391,507.06639775054157,12483.09569714272,12540.210584299875
