ventile_id,simulation_id,emp_b_mean,emp_a_mean,real_wb_mean,real_wa_mean,dist_ij_maximum,dist_ij_minimum
16,5,461.57943925233644,457.23364485981307,86.81056104822035,87.11963850213601,15.829313623743104,14.956788839614688
17,5,335.29906542056074,331.7570093457944,83.98992522937719,84.35695880162771,16.715116260578437,15.829313623743104
18,5,573.0934579439253,567.6542056074767,85.95368470386985,86.31443729431759,18.154016273702457,16.715116260578437
19,5,322.5607476635514,319.1682242990654,85.81271822540666,86.15816581029102,19.871801050606063,18.154016273702457
20,5,547.8796296296297,543.0462962962963,96.28923259599102,96.62571966036633,36.47608118563621,19.871801050606063
1,6,4878.3490566037735,4830.075471698113,106.1806481456611,106.61803909017988,3.180796486470582,0.0
2,6,3880.8971962616824,3841.878504672897,101.60835454450016,102.01027215281493,4.199298262995014,3.180796486470582
3,6,1444.7196261682243,1430.822429906542,95.7615650354313,96.11849612156377,5.272455687869069,4.199298262995014
4,6,2630.2056074766356,2605.03738317757,91.21226676518107,91.57065798751927,6.193740596260733,5.272455687869069
5,6,3328.392523364486,3295.11214953271,88.31115847232738,88.67025695891518,7.05506785778168,6.193740596260733
6,6,699.9345794392524,692.7102803738318,85.74210309052266,86.07841586974949,7.953231296132531,7.05506785778168
7,6,574.2592592592592,568.0925925925926,84.98829848511224,85.33111662756988,9.018858595419156,7.953231296132531
8,6,424.2710280373832,419.7289719626168,83.16655441394323,83.53028743560752,9.988970078469205,9.018858595419156
9,6,599.1682242990654,592.8130841121496,82.85409548517485,83.20557132583585,10.72513829060439,9.988970078469205
10,6,428.5700934579439,424.4859813084112,85.55928881934285,85.87113770188088,11.48754368614339,10.72513829060439
11,6,439.0841121495327,434.7943925233645,84.09709537487328,84.41572938977063,12.092084039119785,11.48754368614339
12,6,453.9626168224299,449.4485981308411,83.65676571703167,84.0121266826924,12.748421000557512,12.092084039119785
13,6,408.2429906542056,403.78504672897196,85.89670286504418,86.23505975156392,13.501331419788942,12.748421000557512
14,6,500.1759259259259,495.0,88.31080982762556,88.6526101974859,14.1931526288167,13.501331419788942
15,6,337.38317757009344,334.0841121495327,84.13290779330147,84.44749320490291,14.956788839614688,14.1931526288167
16,6,462.1775700934579,457.60747663551405,86.84177917716687,87.21550541498439,15.829313623743104,14.956788839614688
17,6,336.29906542056074,333.04672897196264,83.99018484624322,84.32068385424053,16.715116260578437,15.829313623743104
18,6,568.8317757009346,563.3644859813085,85.54223577804993,85.88266834440167,18.154016273702457,16.715116260578437
19,6,322.41121495327104,318.8878504672897,86.02616396155264,86.39355754117146,19.871801050606063,18.154016273702457
20,6,552.4074074074074,547.5648148148148,96.21014659281435,96.53370442025044,36.47608118563621,19.871801050606063
1,7,4870.5,4819.801886792453,106.25240116904936,106.70266206734908,3.180796486470582,0.0
